Rank,Team,GP,W,L,D,GF,GA,GD,Pts,PPG,StrengthIndex,SourceURL,Division,EventID,GroupID,League,last_updated
225,Independence SC ISC B14 Warrior FC,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437074,Schedule,40635,437074,Cincinnati United Fall Finale 2025,2025-11-03 13:44:32
226,Campbell Soccer Club,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437075,Schedule,40635,437075,Cincinnati United Fall Finale 2025,2025-11-03 13:44:34
227,Cincy SC Cincy SC B13 Premier,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437087,Schedule,40635,437087,Cincinnati United Fall Finale 2025,2025-11-03 13:44:37
228,Hoosier Futbol Club Hoosier FC 2013B Elite Wolves I,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437087,Schedule,40635,437087,Cincinnati United Fall Finale 2025,2025-11-03 13:44:37
229,Cincinnati United CUP 13B West,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437087,Schedule,40635,437087,Cincinnati United Fall Finale 2025,2025-11-03 13:44:37
230,Pride Soccer Club PRIDE SC 2013B Copa,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437087,Schedule,40635,437087,Cincinnati United Fall Finale 2025,2025-11-03 13:44:37
231,Cincy SC Cincy SC B13 Elite,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437088,Schedule,40635,437088,Cincinnati United Fall Finale 2025,2025-11-03 13:44:40
232,Cincinnati United CUSE 13B Elite,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437088,Schedule,40635,437088,Cincinnati United Fall Finale 2025,2025-11-03 13:44:40
233,Kings Hammer Soccer Club KHA NKY B13-2,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437088,Schedule,40635,437088,Cincinnati United Fall Finale 2025,2025-11-03 13:44:40
234,Lakota Futbol Club Lakota FC B13 Red,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437088,Schedule,40635,437088,Cincinnati United Fall Finale 2025,2025-11-03 13:44:40
235,Alliance Cincinnati SC ACSC B2013 Academy CPL,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437088,Schedule,40635,437088,Cincinnati United Fall Finale 2025,2025-11-03 13:44:40
236,Grove City Kids Association GCKA 2013B,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437088,Schedule,40635,437088,Cincinnati United Fall Finale 2025,2025-11-03 13:44:40
237,NWC Alliance Soccer Club NWC Alliance 2013 Boys Premier,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437089,Schedule,40635,437089,Cincinnati United Fall Finale 2025,2025-11-03 13:44:43
238,Butler United SC BUSC B13 Purple Storm,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437089,Schedule,40635,437089,Cincinnati United Fall Finale 2025,2025-11-03 13:44:43
239,Southern Indiana United Southern Indiana United 2013 Boys Red,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437089,Schedule,40635,437089,Cincinnati United Fall Finale 2025,2025-11-03 13:44:43
240,Fern Creek Optimist SC Fern Creek FC 2013 Boys,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437089,Schedule,40635,437089,Cincinnati United Fall Finale 2025,2025-11-03 13:44:43
241,Michigan Stars Elite SC MI Stars Oakland 13B,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437089,Schedule,40635,437089,Cincinnati United Fall Finale 2025,2025-11-03 13:44:43
242,Michigan Stars Elite SC MI Stars Oakland 13B White,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437090,Schedule,40635,437090,Cincinnati United Fall Finale 2025,2025-11-03 13:44:45
243,Fusion FC NKY Fusion FC B13 White,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437090,Schedule,40635,437090,Cincinnati United Fall Finale 2025,2025-11-03 13:44:45
244,FC Storm FC Storm B13 Orange,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437090,Schedule,40635,437090,Cincinnati United Fall Finale 2025,2025-11-03 13:44:45
245,Cincy SC Cincy SC B13 Navy,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437090,Schedule,40635,437090,Cincinnati United Fall Finale 2025,2025-11-03 13:44:45
246,PC United SC PC United B13,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437090,Schedule,40635,437090,Cincinnati United Fall Finale 2025,2025-11-03 13:44:45
247,Cincinnati United CU North 13B Puma One,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437091,Schedule,40635,437091,Cincinnati United Fall Finale 2025,2025-11-03 13:44:47
248,Cincinnati United CUSE 13B Barcelona,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437091,Schedule,40635,437091,Cincinnati United Fall Finale 2025,2025-11-03 13:44:47
249,Fairfield Optimist Soccer Club FOSC B13 Black,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437091,Schedule,40635,437091,Cincinnati United Fall Finale 2025,2025-11-03 13:44:47
250,United 1996 F.C United 96 Fc 2013/14 Gold,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437091,Schedule,40635,437091,Cincinnati United Fall Finale 2025,2025-11-03 13:44:47
251,Club Ohio Club Ohio North 13B Black,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437092,Schedule,40635,437092,Cincinnati United Fall Finale 2025,2025-11-03 13:44:50
252,Lakota Futbol Club Lakota FC B13 White,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437092,Schedule,40635,437092,Cincinnati United Fall Finale 2025,2025-11-03 13:44:50
253,Independence SC ISC B13 Pumas,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437092,Schedule,40635,437092,Cincinnati United Fall Finale 2025,2025-11-03 13:44:50
254,Pride Soccer Club Pride SC 2013B Samba,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437092,Schedule,40635,437092,Cincinnati United Fall Finale 2025,2025-11-03 13:44:50
255,Northwest FC Northwest FC 2014B Blue,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437092,Schedule,40635,437092,Cincinnati United Fall Finale 2025,2025-11-03 13:44:50
256,Columbus Force SC Columbus Force 13B White,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437092,Schedule,40635,437092,Cincinnati United Fall Finale 2025,2025-11-03 13:44:50
257,Northwest Cincy Soccer Coalition Northwest Cincy SC B13/14 Sharks,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437092,Schedule,40635,437092,Cincinnati United Fall Finale 2025,2025-11-03 13:44:50
258,Troy Rattlers Troy Rattlers Red B13/14,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437092,Schedule,40635,437092,Cincinnati United Fall Finale 2025,2025-11-03 13:44:50
259,Mercury Mercury B12 Red,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437094,Schedule,40635,437094,Cincinnati United Fall Finale 2025,2025-11-03 13:44:52
260,Dublin Soccer League DSX Orange 2012B,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437094,Schedule,40635,437094,Cincinnati United Fall Finale 2025,2025-11-03 13:44:52
261,Cincy SC Cincy SC B12 Premier,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437094,Schedule,40635,437094,Cincinnati United Fall Finale 2025,2025-11-03 13:44:52
262,Hoosier Futbol Club Hoosier FC 2012B Elite Wolves I,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437094,Schedule,40635,437094,Cincinnati United Fall Finale 2025,2025-11-03 13:44:52
263,On Goal Passion FC Passion FC 2012B Gray,0,0,0,0,0,0,0,5,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437095,Schedule,40635,437095,Cincinnati United Fall Finale 2025,2025-11-03 13:44:55
264,Cincinnati United CUP 12B West,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437095,Schedule,40635,437095,Cincinnati United Fall Finale 2025,2025-11-03 13:44:55
265,STAR Rush Cincinnati STAR Rush B2012 Blue,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437095,Schedule,40635,437095,Cincinnati United Fall Finale 2025,2025-11-03 13:44:55
266,LouCity / Racing Youth Academy LouCity Academy 12 KPL,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437095,Schedule,40635,437095,Cincinnati United Fall Finale 2025,2025-11-03 13:44:55
267,Cincinnati United CU North 12B Elite 1,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437095,Schedule,40635,437095,Cincinnati United Fall Finale 2025,2025-11-03 13:44:55
268,Little Miami FC Little Miami FC 2012 Boys,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437095,Schedule,40635,437095,Cincinnati United Fall Finale 2025,2025-11-03 13:44:55
269,Cincinnati United CUSE 12B Elite,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437095,Schedule,40635,437095,Cincinnati United Fall Finale 2025,2025-11-03 13:44:55
270,Sporting Columbus Sporting Columbus Boys 2012 NPL,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437095,Schedule,40635,437095,Cincinnati United Fall Finale 2025,2025-11-03 13:44:55
271,Michigan Stars Elite SC MI Stars Oakland 12B,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437096,Schedule,40635,437096,Cincinnati United Fall Finale 2025,2025-11-03 13:44:57
272,Cincinnati United CU North 12B Elite 2,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437096,Schedule,40635,437096,Cincinnati United Fall Finale 2025,2025-11-03 13:44:57
273,Alliance Cincinnati SC ACSC B2012 Gold,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437096,Schedule,40635,437096,Cincinnati United Fall Finale 2025,2025-11-03 13:44:57
274,United 1996 F.C United 96 FC 2012 Boys Gold,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437096,Schedule,40635,437096,Cincinnati United Fall Finale 2025,2025-11-03 13:44:57
275,Pride Soccer Club Pride SC 2012B Copa,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437096,Schedule,40635,437096,Cincinnati United Fall Finale 2025,2025-11-03 13:44:57
276,Cincinnati West CWSC B12 Academy Elite,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437097,Schedule,40635,437097,Cincinnati United Fall Finale 2025,2025-11-03 13:44:59
277,Club Ohio Club Ohio North 12B Black,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437097,Schedule,40635,437097,Cincinnati United Fall Finale 2025,2025-11-03 13:44:59
278,Kings Hammer Soccer Club KHA CINCY B12-2,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437097,Schedule,40635,437097,Cincinnati United Fall Finale 2025,2025-11-03 13:44:59
279,Eastern Elite Soccer Academy Eastern Elite 2012B Blue,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437097,Schedule,40635,437097,Cincinnati United Fall Finale 2025,2025-11-03 13:44:59
280,Independence SC ISC B12 The Player's Watch,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437097,Schedule,40635,437097,Cincinnati United Fall Finale 2025,2025-11-03 13:44:59
281,Mercury Mercury B12 West 1,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437097,Schedule,40635,437097,Cincinnati United Fall Finale 2025,2025-11-03 13:44:59
282,Pride Soccer Club Pride SC 2012B Samba,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437097,Schedule,40635,437097,Cincinnati United Fall Finale 2025,2025-11-03 13:44:59
283,Lexington Sporting Lex Sporting Club 12B Blue,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437097,Schedule,40635,437097,Cincinnati United Fall Finale 2025,2025-11-03 13:44:59
284,Taylor Creek Youth Organization TCFC B2012 Red,0,0,0,0,0,0,0,5,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437098,Schedule,40635,437098,Cincinnati United Fall Finale 2025,2025-11-03 13:45:02
285,Madeira FC Madeira FC B2012 Orange,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437099,Schedule,40635,437099,Cincinnati United Fall Finale 2025,2025-11-03 13:45:04
286,Kings Hammer Soccer Club KHA NKY B12-3,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437099,Schedule,40635,437099,Cincinnati United Fall Finale 2025,2025-11-03 13:45:04
287,Cincinnati United CU North 12B Puma One,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437099,Schedule,40635,437099,Cincinnati United Fall Finale 2025,2025-11-03 13:45:04
288,Cincinnati United CUSE 12B Chelsea,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437099,Schedule,40635,437099,Cincinnati United Fall Finale 2025,2025-11-03 13:45:04
289,Madeira FC Madeira FC 11B Orange NL,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437108,Schedule,40635,437108,Cincinnati United Fall Finale 2025,2025-11-03 13:45:06
290,Cincinnati United CUP 11B HS,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437108,Schedule,40635,437108,Cincinnati United Fall Finale 2025,2025-11-03 13:45:06
291,Pride Soccer Club Pride SC 2011B Copa,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437108,Schedule,40635,437108,Cincinnati United Fall Finale 2025,2025-11-03 13:45:06
292,Northwest FC Northwest FC 2011B Fall,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437108,Schedule,40635,437108,Cincinnati United Fall Finale 2025,2025-11-03 13:45:06
293,Cincinnati Elite FC Cincinnati Elite FC ECNL-RL B11,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437109,Schedule,40635,437109,Cincinnati United Fall Finale 2025,2025-11-03 13:45:09
294,Cincinnati United CU North 11B Fall Team,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437109,Schedule,40635,437109,Cincinnati United Fall Finale 2025,2025-11-03 13:45:09
295,Independence SC ISC B11 Falcons,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437109,Schedule,40635,437109,Cincinnati United Fall Finale 2025,2025-11-03 13:45:09
296,Fusion FC NKY Fusion FC B11 Green,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437109,Schedule,40635,437109,Cincinnati United Fall Finale 2025,2025-11-03 13:45:09
297,FC Storm FC Storm B11 Fall Team 1,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437109,Schedule,40635,437109,Cincinnati United Fall Finale 2025,2025-11-03 13:45:09
298,Cincy SC Cincy SC B11 Fall,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437109,Schedule,40635,437109,Cincinnati United Fall Finale 2025,2025-11-03 13:45:09
299,Cincinnati West CWSC B11 Academy Elite,0,0,0,0,0,0,0,5,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437109,Schedule,40635,437109,Cincinnati United Fall Finale 2025,2025-11-03 13:45:09
300,Fairfield Optimist Soccer Club FOSC B11 Fall,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437109,Schedule,40635,437109,Cincinnati United Fall Finale 2025,2025-11-03 13:45:09
301,FC Storm FC Storm B11 Fall Team 2,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437110,Schedule,40635,437110,Cincinnati United Fall Finale 2025,2025-11-03 13:45:11
302,Kolping SC Kolping SC B11 FALL,0,0,0,0,0,0,0,5,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437110,Schedule,40635,437110,Cincinnati United Fall Finale 2025,2025-11-03 13:45:11
303,Cincinnati United CUSE 11B Fall 2025 Trapped,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437110,Schedule,40635,437110,Cincinnati United Fall Finale 2025,2025-11-03 13:45:11
304,Alliance Cincinnati SC ACSC 8th Grade Trapped,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=437110,Schedule,40635,437110,Cincinnati United Fall Finale 2025,2025-11-03 13:45:11
305,Cincinnati United CUSM 18/19G Auxerre,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436963,Schedule,40635,436963,Cincinnati United Fall Finale 2025,2025-11-03 13:45:13
306,Kings Hammer Soccer Club KHJR NKY G18-1,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436963,Schedule,40635,436963,Cincinnati United Fall Finale 2025,2025-11-03 13:45:13
307,Cincinnati United CUSE 18/19G Arsenal,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436963,Schedule,40635,436963,Cincinnati United Fall Finale 2025,2025-11-03 13:45:13
308,Lakota Futbol Club Lakota FC G18 Red,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436963,Schedule,40635,436963,Cincinnati United Fall Finale 2025,2025-11-03 13:45:13
309,Impact GFC  Impact GFC G18 Blue,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436964,Schedule,40635,436964,Cincinnati United Fall Finale 2025,2025-11-03 13:45:16
310,Cincinnati United CUSM 18/19G Bordeaux,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436964,Schedule,40635,436964,Cincinnati United Fall Finale 2025,2025-11-03 13:45:16
311,Cincinnati United CUSE 18/19G Barcelona,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436964,Schedule,40635,436964,Cincinnati United Fall Finale 2025,2025-11-03 13:45:16
312,Kings Hammer Soccer Club KHJR CINCY G18-1,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436964,Schedule,40635,436964,Cincinnati United Fall Finale 2025,2025-11-03 13:45:16
313,LouCity / Racing Youth Academy Racing academy 18 Purple,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436964,Schedule,40635,436964,Cincinnati United Fall Finale 2025,2025-11-03 13:45:16
314,Kings Hammer Soccer Club KHJR NKY G18-2,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436965,Schedule,40635,436965,Cincinnati United Fall Finale 2025,2025-11-03 13:45:18
315,Fairfield Optimist Soccer Club FOSC G18 Red,0,0,0,0,0,0,0,2,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436965,Schedule,40635,436965,Cincinnati United Fall Finale 2025,2025-11-03 13:45:18
316,Lexington Sporting Lex Sporting Club 18/19G Group,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436965,Schedule,40635,436965,Cincinnati United Fall Finale 2025,2025-11-03 13:45:18
317,Columbus Force SC Columbus Force 18G Premier,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436965,Schedule,40635,436965,Cincinnati United Fall Finale 2025,2025-11-03 13:45:18
318,Cincinnati United CUSE 18/19G Chelsea,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436965,Schedule,40635,436965,Cincinnati United Fall Finale 2025,2025-11-03 13:45:18
319,Kings Hammer Soccer Club KHJR CINCY G18-2,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436965,Schedule,40635,436965,Cincinnati United Fall Finale 2025,2025-11-03 13:45:18
320,FC Storm FC Storm G18 Loveland White,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436965,Schedule,40635,436965,Cincinnati United Fall Finale 2025,2025-11-03 13:45:18
321,LouCity / Racing Youth Academy Racing Academy 18 Black,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436965,Schedule,40635,436965,Cincinnati United Fall Finale 2025,2025-11-03 13:45:18
322,Madeira FC Madeira FC G2018,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436967,Schedule,40635,436967,Cincinnati United Fall Finale 2025,2025-11-03 13:45:20
323,Lakota Futbol Club Lakota FC G18 Gray,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436967,Schedule,40635,436967,Cincinnati United Fall Finale 2025,2025-11-03 13:45:20
324,Cincinnati United CULM 18/19G Betis,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436967,Schedule,40635,436967,Cincinnati United Fall Finale 2025,2025-11-03 13:45:20
325,FC Storm FC Storm G18 Loveland Black,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436967,Schedule,40635,436967,Cincinnati United Fall Finale 2025,2025-11-03 13:45:20
326,STAR Rush Cincinnati STAR Rush G2018 Blue,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436967,Schedule,40635,436967,Cincinnati United Fall Finale 2025,2025-11-03 13:45:20
327,Cincinnati United CUSE 18/19G Dortmund,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436967,Schedule,40635,436967,Cincinnati United Fall Finale 2025,2025-11-03 13:45:20
328,Indian Hill SA IHSA G18,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436967,Schedule,40635,436967,Cincinnati United Fall Finale 2025,2025-11-03 13:45:20
329,Mercury Mercury G18 Red,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436967,Schedule,40635,436967,Cincinnati United Fall Finale 2025,2025-11-03 13:45:20
330,Cincinnati Elite FC Cincinnati Elite FC G18 Elite,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436968,Schedule,40635,436968,Cincinnati United Fall Finale 2025,2025-11-03 13:45:23
331,Cincinnati United CUSM 18/19G Caen,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436968,Schedule,40635,436968,Cincinnati United Fall Finale 2025,2025-11-03 13:45:23
332,Kings Hammer Soccer Club KHJR NKY G18-3,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436968,Schedule,40635,436968,Cincinnati United Fall Finale 2025,2025-11-03 13:45:23
333,Impact GFC  Impact GFC G18 White,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436968,Schedule,40635,436968,Cincinnati United Fall Finale 2025,2025-11-03 13:45:23
334,Mercury Mercury SJB G17 Blue Jays,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436976,Schedule,40635,436976,Cincinnati United Fall Finale 2025,2025-11-03 13:45:25
335,Ohio Premier 2017 Girls Academy UA Black,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436976,Schedule,40635,436976,Cincinnati United Fall Finale 2025,2025-11-03 13:45:25
336,Kings Hammer Soccer Club KHJR CINCY G17-1,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436976,Schedule,40635,436976,Cincinnati United Fall Finale 2025,2025-11-03 13:45:25
337,Michigan Stars Elite SC MI Stars Oakland 17G Pre-GAA,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436976,Schedule,40635,436976,Cincinnati United Fall Finale 2025,2025-11-03 13:45:25
338,FC Storm FC Storm G17 Loveland Orange,0,0,0,0,0,0,0,3,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436978,Schedule,40635,436978,Cincinnati United Fall Finale 2025,2025-11-03 13:45:27
339,Kolping SC Kolping SC G17 Orange,0,0,0,0,0,0,0,9,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436978,Schedule,40635,436978,Cincinnati United Fall Finale 2025,2025-11-03 13:45:27
340,Cincy SC Cincy SC G17 Premier,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436978,Schedule,40635,436978,Cincinnati United Fall Finale 2025,2025-11-03 13:45:27
341,Cincinnati United CUSE 17G Arsenal,0,0,0,0,0,0,0,0,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436978,Schedule,40635,436978,Cincinnati United Fall Finale 2025,2025-11-03 13:45:27
342,Cincy SC Cincy SC G17 Elite,0,0,0,0,0,0,0,1,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436978,Schedule,40635,436978,Cincinnati United Fall Finale 2025,2025-11-03 13:45:27
343,Cincinnati United CULM 17G Alaves,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436978,Schedule,40635,436978,Cincinnati United Fall Finale 2025,2025-11-03 13:45:27
344,LouCity / Racing Youth Academy Racing Academy 17 Purple,0,0,0,0,0,0,0,4,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436978,Schedule,40635,436978,Cincinnati United Fall Finale 2025,2025-11-03 13:45:27
345,Kings Hammer Soccer Club KHJR NKY G17-1,0,0,0,0,0,0,0,7,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436978,Schedule,40635,436978,Cincinnati United Fall Finale 2025,2025-11-03 13:45:27
346,Cincinnati United CUSE 17G Barcelona,0,0,0,0,0,0,0,6,0,15.0,https://system.gotsport.com/org_event/events/40635/results?group=436979,Schedule,40635,436979,Cincinnati United Fall Finale 2025,2025-11-03 13:45:30
